시도,화재유형,발화요인대분류,발화요인소분류,장소대분류,인명피해_발생여부,발생_월,발생_시간,발생_요일
경기도,"건축,구조물",부주의,가연물 근접방치,주거,0,3,17,3
경상남도,"건축,구조물",미상,미상,산업시설,0,3,18,3
제주특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,3,18,3
울산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,3,18,3
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,3,18,3
경기도,"건축,구조물",미상,미상,산업시설,0,3,19,3
대구광역시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,주거,0,3,19,3
부산광역시,"건축,구조물",방화의심,방화의심,주거,0,3,20,3
서울특별시,"건축,구조물",부주의,"불씨,불꽃,화원방치",생활서비스,0,3,20,3
강원특별자치도,"건축,구조물",기타,기타,주거,0,3,20,3
전라남도,기타(쓰레기 화재등),전기적 요인,절연열화에 의한 단락,기타,0,3,21,3
경기도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,3,21,3
경기도,"건축,구조물",기계적 요인,자동제어 실패,주거,0,3,21,3
경기도,"건축,구조물",전기적 요인,트래킹에 의한 단락,산업시설,0,3,21,3
부산광역시,"건축,구조물",전기적 요인,트래킹에 의한 단락,기타서비스,0,3,21,3
대구광역시,"건축,구조물",부주의,"불씨,불꽃,화원방치",생활서비스,0,3,21,3
경기도,기타(쓰레기 화재등),전기적 요인,기타(전기적요인),기타,0,3,21,3
강원특별자치도,임야,방화의심,방화의심,임야,0,3,22,3
광주광역시,"건축,구조물",전기적 요인,과부하/과전류,기타서비스,0,3,0,4
서울특별시,"건축,구조물",기계적 요인,"과열, 과부하",주거,0,3,0,4
경상북도,"건축,구조물",미상,미상,주거,0,3,0,4
서울특별시,"건축,구조물",전기적 요인,트래킹에 의한 단락,"판매,업무시설",0,3,0,4
대전광역시,"건축,구조물",부주의,음식물 조리중,주거,0,3,1,4
경기도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,2,4
경기도,"건축,구조물",부주의,음식물 조리중,주거,0,3,2,4
전라남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",기타서비스,0,3,2,4
경상북도,"건축,구조물",부주의,기타(부주의),기타서비스,0,3,2,4
전라남도,"건축,구조물",전기적 요인,반단선,산업시설,0,3,2,4
서울특별시,"건축,구조물",방화의심,방화의심,"판매,업무시설",0,3,3,4
서울특별시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",주거,0,3,3,4
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,3,3,4
충청남도,"건축,구조물",전기적 요인,기타(전기적요인),산업시설,0,3,3,4
충청남도,"건축,구조물",미상,미상,산업시설,0,3,3,4
경기도,"건축,구조물",방화,방화,주거,0,3,3,4
경기도,"건축,구조물",미상,미상,산업시설,0,3,4,4
대구광역시,"건축,구조물",화학적 요인,화학적 폭발,기타서비스,0,3,4,4
전라남도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,4,4
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,산업시설,0,3,5,4
경상남도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,3,5,4
경상남도,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타서비스,0,3,5,4
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,3,5,4
경상남도,기타(쓰레기 화재등),전기적 요인,"누전,지락",기타,0,3,6,4
경상북도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,3,6,4
경상남도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,7,4
서울특별시,"건축,구조물",방화,방화,"판매,업무시설",0,3,7,4
충청남도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,7,4
강원특별자치도,"건축,구조물",부주의,가연물 근접방치,"의료,복지시설",0,3,7,4
세종특별자치시,"건축,구조물",부주의,음식물 조리중,생활서비스,0,3,8,4
경기도,"건축,구조물",전기적 요인,"압착,손상에 의한 단락",기타서비스,0,3,8,4
전북특별자치도,"건축,구조물",부주의,쓰레기 소각,주거,0,3,8,4
서울특별시,"건축,구조물",방화의심,방화의심,생활서비스,0,3,8,4
경상북도,"건축,구조물",전기적 요인,과부하/과전류,산업시설,0,3,9,4
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,3,9,4
경기도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,3,9,4
울산광역시,"선박,항공기",전기적 요인,미확인단락,"선박,항공기",0,3,9,4
제주특별자치도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,생활서비스,0,3,9,4
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,3,10,4
서울특별시,"건축,구조물",기계적 요인,"과열, 과부하",주거,0,3,10,4
경기도,"건축,구조물",전기적 요인,기타(전기적요인),산업시설,0,3,11,4
인천광역시,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,3,11,4
서울특별시,"자동차,철도차량",미상,미상,"자동차,철도차량",0,3,11,4
전라남도,"건축,구조물",전기적 요인,반단선,산업시설,0,3,11,4
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,3,12,4
대구광역시,"자동차,철도차량",전기적 요인,접촉불량에 의한 단락,"자동차,철도차량",0,3,12,4
강원특별자치도,"건축,구조물",부주의,가연물 근접방치,주거,0,3,12,4
경기도,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,3,12,4
서울특별시,"건축,구조물",전기적 요인,절연열화에 의한 단락,교육시설,0,3,12,4
전라남도,"건축,구조물",부주의,불장난,교육시설,0,3,12,4
전라남도,기타(쓰레기 화재등),전기적 요인,"누전,지락",기타,0,3,12,4
경기도,"건축,구조물",부주의,"용접, 절단, 연마",산업시설,0,3,13,4
경상북도,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,3,13,4
전북특별자치도,기타(쓰레기 화재등),부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,0,3,13,4
부산광역시,"건축,구조물",부주의,"용접, 절단, 연마","판매,업무시설",0,3,13,4
부산광역시,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,3,14,4
경기도,"건축,구조물",부주의,기타(부주의),산업시설,0,3,14,4
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,3,14,4
서울특별시,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,3,14,4
전라남도,"건축,구조물",기계적 요인,기타(기계적요인),산업시설,0,3,14,4
인천광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,3,15,4
경기도,"자동차,철도차량",기계적 요인,기타(기계적요인),"자동차,철도차량",0,3,15,4
경상북도,"건축,구조물",부주의,음식물 조리중,주거,0,3,15,4
경기도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",집합시설,0,3,16,4
경기도,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,3,16,4
전라남도,기타(쓰레기 화재등),기계적 요인,"과열, 과부하",기타,0,3,16,4
경기도,"건축,구조물",화학적 요인,화학적 발화(유증기 확산),산업시설,0,3,17,4
서울특별시,"건축,구조물",부주의,음식물 조리중,생활서비스,0,3,17,4
서울특별시,"건축,구조물",전기적 요인,절연열화에 의한 단락,"판매,업무시설",0,3,17,4
부산광역시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",교육시설,0,3,17,4
부산광역시,"건축,구조물",전기적 요인,트래킹에 의한 단락,기타서비스,0,3,18,4
전라남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",산업시설,0,3,18,4
인천광역시,"건축,구조물",부주의,담배꽁초,생활서비스,0,3,18,4
충청북도,"건축,구조물",전기적 요인,과부하/과전류,생활서비스,0,3,18,4
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,3,19,4
경기도,"건축,구조물",부주의,담배꽁초,주거,0,3,19,4
경기도,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,3,19,4
경기도,"자동차,철도차량",기계적 요인,"오일,연료누설","자동차,철도차량",0,3,19,4
충청북도,"건축,구조물",부주의,기타(부주의),주거,0,3,19,4
대전광역시,"건축,구조물",기계적 요인,"과열, 과부하",주거,0,3,20,4
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,3,20,4
경상남도,"건축,구조물",전기적 요인,기타(전기적요인),주거,0,3,20,4
경기도,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,3,20,4
부산광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,생활서비스,0,3,20,4
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,생활서비스,0,3,20,4
경기도,"건축,구조물",부주의,음식물 조리중,주거,0,3,21,4
경상남도,"자동차,철도차량",미상,미상,"자동차,철도차량",0,3,21,4
서울특별시,"건축,구조물",부주의,담배꽁초,주거,0,3,21,4
충청북도,"건축,구조물",부주의,가연물 근접방치,기타서비스,0,3,22,4
경기도,"건축,구조물",미상,미상,"판매,업무시설",0,3,22,4
제주특별자치도,"건축,구조물",화학적 요인,자연발화,"판매,업무시설",1,3,22,4
서울특별시,"건축,구조물",부주의,가연물 근접방치,생활서비스,0,3,23,4
서울특별시,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",산업시설,0,3,23,4
서울특별시,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,3,0,5
경기도,"건축,구조물",부주의,음식물 조리중,주거,0,3,0,5
울산광역시,"위험물,가스제조소등",부주의,기타(부주의),"위험물,가스제조소",0,3,1,5
광주광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,생활서비스,0,3,1,5
경기도,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,3,2,5
경기도,"건축,구조물",미상,미상,산업시설,0,3,2,5
대구광역시,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,3,2,5
서울특별시,"건축,구조물",미상,미상,"판매,업무시설",0,3,3,5
울산광역시,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,3,3,5
서울특별시,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,3,5
경상남도,"건축,구조물",전기적 요인,미확인단락,산업시설,0,3,4,5
경상북도,"건축,구조물",기계적 요인,"과열, 과부하",생활서비스,0,3,4,5
서울특별시,"건축,구조물",전기적 요인,미확인단락,생활서비스,0,3,4,5
부산광역시,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,3,5,5
대전광역시,"건축,구조물",미상,미상,산업시설,0,3,5,5
경기도,"건축,구조물",전기적 요인,트래킹에 의한 단락,산업시설,0,3,5,5
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"판매,업무시설",0,3,5,5
대전광역시,"건축,구조물",방화,방화,생활서비스,0,3,5,5
경기도,"건축,구조물",화학적 요인,자연발화,"판매,업무시설",0,3,5,5
강원특별자치도,"건축,구조물",전기적 요인,트래킹에 의한 단락,생활서비스,0,3,6,5
경기도,"건축,구조물",전기적 요인,기타(전기적요인),"판매,업무시설",0,3,6,5
경기도,"건축,구조물",전기적 요인,트래킹에 의한 단락,주거,0,3,6,5
경상남도,"자동차,철도차량",미상,미상,"자동차,철도차량",0,3,6,5
대구광역시,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,3,7,5
서울특별시,"건축,구조물",전기적 요인,"압착,손상에 의한 단락",주거,0,3,8,5
충청북도,"자동차,철도차량",전기적 요인,절연열화에 의한 단락,"자동차,철도차량",0,3,8,5
강원특별자치도,"자동차,철도차량",전기적 요인,반단선,"자동차,철도차량",0,3,9,5
전라남도,"건축,구조물",부주의,가연물 근접방치,주거,0,3,9,5
충청남도,"건축,구조물",부주의,"용접, 절단, 연마",산업시설,0,3,10,5
경기도,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",산업시설,0,3,10,5
강원특별자치도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,3,10,5
강원특별자치도,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,3,10,5
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,3,11,5
서울특별시,"건축,구조물",전기적 요인,절연열화에 의한 단락,"판매,업무시설",0,3,11,5
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"판매,업무시설",1,3,11,5
울산광역시,"건축,구조물",전기적 요인,"누전,지락",기타서비스,0,3,11,5
대전광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,3,11,5
전라남도,"자동차,철도차량",가스누출(폭발),가스누출(폭발),"자동차,철도차량",0,3,11,5
부산광역시,"건축,구조물",전기적 요인,미확인단락,생활서비스,0,3,12,5
서울특별시,"건축,구조물",부주의,가연물 근접방치,주거,1,3,12,5
충청남도,"건축,구조물",방화,방화,주거,0,3,12,5
충청남도,"자동차,철도차량",부주의,담배꽁초,"자동차,철도차량",0,3,12,5
전라남도,기타(쓰레기 화재등),미상,미상,기타,0,3,13,5
전북특별자치도,"건축,구조물",부주의,음식물 조리중,기타서비스,0,3,13,5
전북특별자치도,"건축,구조물",전기적 요인,미확인단락,주거,0,3,13,5
경기도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,3,14,5
경상남도,기타(쓰레기 화재등),기타,기타,기타,0,3,14,5
전라남도,"자동차,철도차량",전기적 요인,미확인단락,"자동차,철도차량",0,3,14,5
