위도,경도,정류소ID,정류소명,정류소번호,수집일시,위치구분
35.8469,128.60426,DGB7051010400,이천새마을금고건너,423,2026-07-02,남구
35.8481,128.604,DGB7051010500,이천치안센터건너,422,2026-07-02,남구
35.85073,128.60349,DGB7051010600,대구중학교앞,21162,2026-07-02,남구
35.85103,128.60326,DGB7051010700,대구중학교건너,21163,2026-07-02,남구
35.84516,128.60396,DGB7051010800,봉덕시장앞2,2956,2026-07-02,남구
35.84559,128.60401,DGB7051010900,봉덕시장건너3,429,2026-07-02,남구
35.84338,128.60408,DGB7051011000,봉덕교회앞,428,2026-07-02,남구
35.84245,128.60422,DGB7051011100,봉덕교회건너,426,2026-07-02,남구
35.84175,128.60383,DGB7051011200,봉덕2동새마을금고건너,21160,2026-07-02,남구
35.84195,128.60332,DGB7051011300,봉덕2동새마을금고앞,609,2026-07-02,남구
35.84221,128.60028,DGB7051011400,명보약국건너,604,2026-07-02,남구
35.84484,128.59983,DGB7051011500,남구청네거리1,21210,2026-07-02,남구
35.84451,128.602,DGB7051011600,봉덕시장건너2,21152,2026-07-02,남구
35.84465,128.60269,DGB7051011700,봉덕시장앞1,20881,2026-07-02,남구
35.84168,128.5979,DGB7051011800,팔레스호텔앞1,9138,2026-07-02,남구
35.83741,128.59894,DGB7051011900,경일여자고등학교앞,390,2026-07-02,남구
35.83769,128.59899,DGB7051012000,경일여자고등학교건너,9337,2026-07-02,남구
35.83491,128.60023,DGB7051012100,미리내맨션앞,391,2026-07-02,남구
35.83503,128.60041,DGB7051012200,미리내맨션건너,2633,2026-07-02,남구
35.83408,128.60251,DGB7051012300,고산골입구,20880,2026-07-02,남구
35.83465,128.60358,DGB7051012400,효성타운앞,21144,2026-07-02,남구
35.8411,128.60501,DGB7051012500,중동교1,21147,2026-07-02,남구
35.83282,128.59789,DGB7051012800,남구종합스포츠타운건너,393,2026-07-02,남구
35.83259,128.5978,DGB7051012900,남구종합스포츠타운앞,20879,2026-07-02,남구
35.82873,128.5888,DGB7051013000,앞산공원관리사무소앞,3141,2026-07-02,남구
35.83781,128.5952,DGB7051013200,앞산태왕아너스앞,21145,2026-07-02,남구
35.83072,128.56061,DGB7051013300,대덕초등학교,585,2026-07-02,달서구
35.84342,128.58625,DGB7051013400,남부경찰서앞,444,2026-07-02,남구
35.83418,128.57968,DGB7051013500,현충삼거리2,21149,2026-07-02,남구
35.82875,128.58881,DGB7051013700,앞산공원관리사무소건너,398,2026-07-02,남구
35.83972,128.59544,DGB7051013800,태성맨션앞,2438,2026-07-02,남구
35.83956,128.59536,DGB7051013900,태성맨션건너,1633,2026-07-02,남구
35.83118,128.57055,DGB7051014200,골안골지하보도앞,780,2026-07-02,남구
35.84164,128.598,DGB7051014300,팔레스호텔건너,2170,2026-07-02,남구
35.83131,128.58916,DGB7051014400,앞산공원,21207,2026-07-02,남구
35.83167,128.56694,DGB7051014500,앞산자락카페마실건너,779,2026-07-02,달서구
35.84315,128.59814,DGB7051014600,팔레스호텔앞2,441,2026-07-02,남구
35.84442,128.60335,DGB7051014700,봉덕시장건너1,20878,2026-07-02,남구
35.84761,128.60496,DGB7051014800,희망교1,430,2026-07-02,남구
35.83078,128.56473,DGB7051014900,골안골,776,2026-07-02,달서구
35.82999,128.56364,DGB7051015000,삼성공원아파트앞,778,2026-07-02,달서구
35.84068,128.60124,DGB7051015300,앞산힐스테이트,21146,2026-07-02,남구
35.84139,128.60534,DGB7051015400,중동교2,21161,2026-07-02,남구
35.84093,128.60158,DGB7051015500,봉덕2차화성파크드림,21159,2026-07-02,남구
35.84957,128.57115,DGB7051015600,성당시장앞1,627,2026-07-02,남구
35.83547,128.59508,DGB7051015700,앞산보성타운앞,395,2026-07-02,남구
35.84467,128.59945,DGB7051015800,남구청네거리2,446,2026-07-02,남구
35.84226,128.6009,DGB7051015900,명보약국앞,610,2026-07-02,남구
35.8545,128.583,DGB7051016000,대명공연거리앞,20032,2026-07-02,남구
35.8329,128.57137,DGB7051016100,앞산별자리체험학습장2,774,2026-07-02,남구
35.84782,128.60127,DGB7051016300,대성유니드앞,21201,2026-07-02,남구
35.83066,128.56062,DGB7051016500,대덕초등학교건너,2845,2026-07-02,달서구
35.84844,128.59848,DGB7051016800,봉명네거리1,20877,2026-07-02,남구
35.84833,128.59867,DGB7051016900,봉명네거리2,3883,2026-07-02,남구
35.84779,128.59892,DGB7051017000,봉명네거리3,3880,2026-07-02,남구
35.84616,128.5983,DGB7051017100,남구청앞,21208,2026-07-02,남구
35.84615,128.5985,DGB7051017200,남구청건너1,3879,2026-07-02,남구
35.84761,128.60225,DGB7051017300,대성유니드건너,3881,2026-07-02,남구
35.84747,128.60446,DGB7051017400,희망교2,3882,2026-07-02,남구
35.83322,128.59435,DGB7051017500,성바울로성당앞,21148,2026-07-02,남구
35.83297,128.59338,DGB7051017600,성바울로성당건너,3897,2026-07-02,남구
35.84289,128.58574,DGB7051017700,남부경찰서건너,21902,2026-07-02,남구
35.83594,128.55651,DGB7051017800,서부정류장(우리은행),22080,2026-07-02,달서구
35.83313,128.55847,DGB7051017900,성명119안전센터건너2,22081,2026-07-02,달서구
35.83323,128.56505,DGB7051018000,앞산빨래터공원2,22082,2026-07-02,달서구
35.84353,128.62475,DGB7061000100,수성요양병원,20206,2026-07-02,수성구
35.86075,128.61039,DGB7061000200,수성교2,20401,2026-07-02,중구
35.8538,128.62263,DGB7061000300,범어쌍용예가건너(호텔라온제나),20302,2026-07-02,수성구
35.86036,128.61039,DGB7061000400,수성교1,20129,2026-07-02,중구
35.85947,128.61889,DGB7061000500,수성네거리2,2064,2026-07-02,수성구
35.85971,128.61813,DGB7061000600,수성네거리1,2066,2026-07-02,수성구
35.85923,128.62189,DGB7061000700,범어역(2번출구),20155,2026-07-02,수성구
35.85958,128.62182,DGB7061000800,범어역(1번출구),20397,2026-07-02,수성구
35.85865,128.62882,DGB7061000900,수성구청앞,5290,2026-07-02,수성구
35.85894,128.63049,DGB7061001000,수성구청건너,20396,2026-07-02,수성구
35.85857,128.63298,DGB7061001100,수성경찰서앞,20194,2026-07-02,수성구
35.85897,128.63336,DGB7061001200,수성경찰서건너,20342,2026-07-02,수성구
35.85866,128.63774,DGB7061001300,경신고등학교앞,20195,2026-07-02,수성구
35.85893,128.63726,DGB7061001400,경신고등학교건너,5298,2026-07-02,수성구
35.8587,128.64236,DGB7061001500,만촌역(2번출구),20196,2026-07-02,수성구
35.85904,128.64247,DGB7061001600,만촌역(1번출구)2,20298,2026-07-02,수성구
35.85805,128.64752,DGB7061001700,만촌역서한포레스트앞,20197,2026-07-02,수성구
35.85814,128.64818,DGB7061001800,구.남부정류장앞1,2008,2026-07-02,수성구
35.85779,128.64876,DGB7061001900,구.남부정류장앞2,20395,2026-07-02,수성구
35.85802,128.64462,DGB7061002000,만촌육교1,20322,2026-07-02,수성구
35.85804,128.64497,DGB7061002100,만촌육교2,8,2026-07-02,수성구
35.85464,128.63932,DGB7061002200,우방청솔맨션건너,20323,2026-07-02,수성구
35.8552,128.64029,DGB7061002300,우방청솔맨션앞,20340,2026-07-02,수성구
35.86199,128.64747,DGB7061002400,만촌태왕리더스건너(남편),514,2026-07-02,수성구
35.86295,128.64434,DGB7061002700,만촌천주교회앞,516,2026-07-02,수성구
35.86092,128.64477,DGB7061002900,만촌그린빌라건너,515,2026-07-02,수성구
35.86338,128.64135,DGB7061003000,동원초등학교남편,20233,2026-07-02,수성구
35.8632,128.6412,DGB7061003100,동원초등학교건너,20232,2026-07-02,수성구
35.86186,128.63813,DGB7061003200,법원어린이집,520,2026-07-02,수성구
35.86053,128.63564,DGB7061003400,도시철도수성구청역북편1,505,2026-07-02,수성구
35.86029,128.63579,DGB7061003500,도시철도수성구청역북편2,20341,2026-07-02,수성구
35.85719,128.62559,DGB7061003600,그랜드호텔앞,2016,2026-07-02,수성구
35.8572,128.6261,DGB7061003700,그랜드호텔건너,2015,2026-07-02,수성구
35.85482,128.62513,DGB7061003800,여성메디파크,20156,2026-07-02,수성구
35.85391,128.62374,DGB7061003900,범어쌍용예가앞,9169,2026-07-02,수성구
35.85414,128.6203,DGB7061004000,수성3가롯데캐슬앞,20319,2026-07-02,수성구
35.85397,128.62003,DGB7061004100,수성3가롯데캐슬건너,20301,2026-07-02,수성구
35.85447,128.61549,DGB7061004200,수성시장네거리2,20320,2026-07-02,수성구
35.85427,128.61597,DGB7061004300,수성시장네거리1,20300,2026-07-02,수성구
35.85373,128.6134,DGB7061004400,동성초등학교앞,20132,2026-07-02,남구
35.85476,128.61094,DGB7061004500,수성롯데캐슬더퍼스트앞,20321,2026-07-02,남구
35.8545,128.61073,DGB7061004600,한가람타운앞,20299,2026-07-02,남구
35.86554,128.62657,DGB7061004700,대구고용복지플러스센터건너,20296,2026-07-02,수성구
35.86522,128.62719,DGB7061004800,대구고용복지플러스센터앞,20210,2026-07-02,수성구
35.86349,128.62658,DGB7061004900,법원건너,20297,2026-07-02,수성구
35.86214,128.62711,DGB7061005000,법원앞,20209,2026-07-02,수성구
35.86587,128.61808,DGB7061005100,정호승문학관앞(구.신천시장),20241,2026-07-02,중구
35.86516,128.61827,DGB7061005200,정호승문학관건너(구.신천시장),20249,2026-07-02,중구
35.85746,128.61727,DGB7061005300,동일초등학교앞,20145,2026-07-02,수성구
35.85794,128.61759,DGB7061005400,동일초등학교건너,20247,2026-07-02,수성구
35.85545,128.61712,DGB7061005500,수성시장앞,45,2026-07-02,수성구
35.85607,128.61742,DGB7061005600,수성시장건너,9302,2026-07-02,수성구
35.85788,128.61403,DGB7061005700,대구시교육청앞,20154,2026-07-02,중구
35.85189,128.60888,DGB7061005800,우방신세계타운앞,20282,2026-07-02,남구
35.85837,128.60853,DGB7061005900,남산고등학교앞,20283,2026-07-02,중구
35.86309,128.61168,DGB7061006000,화성쌍용타운앞2,674,2026-07-02,중구
35.86701,128.61488,DGB7061006100,대구중앙중학교앞,662,2026-07-02,중구
35.86764,128.61514,DGB7061006200,대구중앙중학교건너,661,2026-07-02,중구
35.87569,128.64535,DGB7061006300,효목네거리1,20178,2026-07-02,동구
35.87555,128.64591,DGB7061006400,효목네거리2,20264,2026-07-02,동구
35.87268,128.6474,DGB7061006500,수성시니어클럽앞,20179,2026-07-02,동구
35.87227,128.64809,DGB7061006600,만촌1동 느지안전마을,20263,2026-07-02,동구
35.8674,128.6453,DGB7061006700,만촌초등학교앞,20214,2026-07-02,수성구
35.86679,128.64406,DGB7061006800,청구시장북편건너,20227,2026-07-02,수성구
35.86646,128.64372,DGB7061006900,청구시장북편,512,2026-07-02,수성구
35.86424,128.64403,DGB7061007000,청구시장앞,20234,2026-07-02,수성구
35.86632,128.63823,DGB7061007100,차량등록사업소건너2,20212,2026-07-02,수성구
35.86576,128.63436,DGB7061007200,새범어아파트건너,503,2026-07-02,수성구
35.86609,128.63427,DGB7061007300,새범어아파트앞,20231,2026-07-02,수성구
35.8627,128.63563,DGB7061007400,범어2동1,504,2026-07-02,수성구
35.86296,128.63563,DGB7061007500,범어2동2,507,2026-07-02,수성구
35.8671,128.63199,DGB7061007600,동대구LPG충전소앞,501,2026-07-02,수성구
35.867,128.63234,DGB7061007700,동대구LPG충전소건너,20211,2026-07-02,수성구
35.86793,128.63098,DGB7061007800,우방만촌하이츠앞,20218,2026-07-02,수성구
35.87213,128.64367,DGB7061007900,동부중학교건너,20224,2026-07-02,동구
35.8724,128.64366,DGB7061008000,동부중학교앞,20223,2026-07-02,동구
35.86886,128.64517,DGB7061008100,만촌초등학교건너2,20225,2026-07-02,수성구
35.8691,128.64509,DGB7061008200,만촌초등학교건너1,20226,2026-07-02,수성구
35.83321,128.60729,DGB7061008300,상동교2,20279,2026-07-02,남구
35.83112,128.60778,DGB7061008400,화성전문요양원건너,20278,2026-07-02,남구
35.82791,128.60868,DGB7061008500,상동가압장건너,75,2026-07-02,남구
35.8238,128.61075,DGB7061008600,수성못코오롱하늘채,20277,2026-07-02,남구
35.82228,128.61132,DGB7061008700,송원맨션앞,20272,2026-07-02,남구
35.82146,128.6118,DGB7061008800,송원맨션건너,2246,2026-07-02,남구
35.81998,128.61236,DGB7061008900,수성더팰리스푸르지오더샵아파트건너,56,2026-07-02,남구
35.81937,128.6128,DGB7061009000,수성더팰리스푸르지오더샵아파트앞,73,2026-07-02,남구
35.81752,128.61359,DGB7061009100,신세계주유소건너,72,2026-07-02,남구
35.81656,128.61394,DGB7061009200,신세계주유소앞,57,2026-07-02,남구
35.81417,128.61577,DGB7061009300,대자연맨션건너,20273,2026-07-02,남구
35.81325,128.61668,DGB7061009400,대자연맨션,20276,2026-07-02,남구
35.81125,128.61821,DGB7061009500,2차대자연맨션앞,70,2026-07-02,남구
35.80897,128.61993,DGB7061009600,파동우체국앞,60,2026-07-02,남구
35.80662,128.62228,DGB7061009700,화성파크뷰앞,61,2026-07-02,남구
35.82593,128.61221,DGB7061009800,수성랜드1,20369,2026-07-02,남구
35.82595,128.61185,DGB7061009900,수성랜드2,20384,2026-07-02,남구
35.8263,128.6178,DGB7061010000,수성못앞,1940,2026-07-02,남구
35.82499,128.6219,DGB7061010100,호텔수성앞,20370,2026-07-02,남구
35.82507,128.62198,DGB7061010200,호텔수성건너,20383,2026-07-02,남구
35.82425,128.62406,DGB7061010300,불교한방병원건너1,1656,2026-07-02,남구
35.82627,128.62556,DGB7061010400,두산스포츠건너,359,2026-07-02,남구
35.82785,128.62571,DGB7061010600,한샘교회,20311,2026-07-02,남구
35.8301,128.62123,DGB7061010700,대구공공시설관리공단동부사업소건너,20285,2026-07-02,남구
35.82971,128.62041,DGB7061010800,대구공공시설관리공단동부사업소앞,20287,2026-07-02,남구
35.82974,128.61602,DGB7061010900,수성랜드건너,385,2026-07-02,남구
35.82932,128.61501,DGB7061011000,수성랜드앞,20286,2026-07-02,남구
35.82851,128.6106,DGB7061011200,상동네거리,104,2026-07-02,남구
35.82655,128.61011,DGB7061011300,수성못오거리1,20140,2026-07-02,남구
35.82661,128.61027,DGB7061011400,수성못오거리2,20141,2026-07-02,남구
35.8304,128.61075,DGB7061011500,상동천주교회앞,20139,2026-07-02,남구
35.83242,128.61125,DGB7061011600,상동우체국앞,20142,2026-07-02,남구
35.83258,128.61112,DGB7061011700,수성동일하이빌정문,20138,2026-07-02,남구
35.8347,128.60987,DGB7061011800,상동시장앞,389,2026-07-02,남구
35.84111,128.60967,DGB7061011900,중동시장앞,20314,2026-07-02,남구
35.84082,128.61103,DGB7061012000,중동시장건너,2021,2026-07-02,남구
35.84051,128.61374,DGB7061012100,한국방송통신전파진흥원앞,20190,2026-07-02,남구
35.84069,128.61495,DGB7061012200,한국방송통신전파진흥원건너,20318,2026-07-02,남구
35.8402,128.61759,DGB7061012300,들안길초등학교앞,20191,2026-07-02,남구
35.84046,128.61777,DGB7061012400,들안길초등학교건너,20317,2026-07-02,남구
35.84021,128.62089,DGB7061012500,SK리더스뷰건너,20316,2026-07-02,남구
35.83983,128.62221,DGB7061012600,SK리더스뷰앞,20192,2026-07-02,수성구
35.83571,128.62344,DGB7061012700,대우트럼프월드수성앞,20161,2026-07-02,수성구
35.83234,128.62314,DGB7061012800,TBC앞,20284,2026-07-02,남구
35.83258,128.62378,DGB7061012900,TBC건너,20303,2026-07-02,남구
35.83863,128.62431,DGB7061013000,황금네거리1,20305,2026-07-02,수성구
35.83173,128.61689,DGB7061013100,덕화중학교건너,20243,2026-07-02,남구
35.83192,128.61661,DGB7061013200,덕화중학교앞,20149,2026-07-02,남구
35.84425,128.61689,DGB7061013300,황금초등학교앞,20245,2026-07-02,남구
35.84471,128.61661,DGB7061013400,황금초등학교건너,20147,2026-07-02,남구
35.84853,128.61689,DGB7061013500,황금2동치안센터앞,20125,2026-07-02,남구
35.84861,128.61666,DGB7061013600,황금2동치안센터건너,49,2026-07-02,남구
35.85116,128.61694,DGB7061013700,무궁화어린이공원입구건너,20246,2026-07-02,수성구
35.85182,128.61672,DGB7061013800,무궁화어린이공원입구,20146,2026-07-02,수성구
35.85094,128.61312,DGB7061013900,무궁화LPG충전소건너,20133,2026-07-02,남구
35.85143,128.6134,DGB7061014000,무궁화LPG충전소,20152,2026-07-02,남구
35.84803,128.61283,DGB7061014100,현대시장앞,20134,2026-07-02,남구
35.84815,128.61308,DGB7061014200,현대시장건너,9146,2026-07-02,남구
35.84396,128.61243,DGB7061014300,수성구보건소앞,20135,2026-07-02,남구
35.84417,128.61269,DGB7061014400,수성구보건소건너,20151,2026-07-02,남구
35.84188,128.61223,DGB7061014500,중동네거리,685,2026-07-02,남구
35.83848,128.61185,DGB7061014600,정화우방팔레스,20136,2026-07-02,남구
35.83918,128.61211,DGB7061014700,광명프레지던트아파트건너,20150,2026-07-02,남구
35.83679,128.61187,DGB7061014800,정화우방팔레스건너,20143,2026-07-02,남구
35.83579,128.61163,DGB7061014900,수성초등학교,20137,2026-07-02,남구
35.83665,128.60704,DGB7061015000,대구한의대학교부속한방병원앞,20280,2026-07-02,남구
35.83961,128.6077,DGB7061015200,청구중동아파트,25,2026-07-02,남구
35.84375,128.60815,DGB7061015300,중동서울아파트앞,22,2026-07-02,남구
35.84968,128.60837,DGB7061015400,수성동삼익맨션앞,20281,2026-07-02,남구
35.84686,128.61376,DGB7061015500,중동행정복지센터건너,453,2026-07-02,남구
35.84696,128.61446,DGB7061015600,중동행정복지센터앞,454,2026-07-02,남구
35.84661,128.61799,DGB7061015700,약사회관건너,34,2026-07-02,남구
35.84676,128.61747,DGB7061015800,약사회관앞,20313,2026-07-02,남구
35.84647,128.62052,DGB7061015900,황금시장건너,35,2026-07-02,수성구
35.84654,128.62104,DGB7061016000,황금시장앞,20312,2026-07-02,수성구
35.84621,128.62345,DGB7061016100,어린이세상건너2,36,2026-07-02,수성구
35.84739,128.62509,DGB7061016200,어린이세상앞,15,2026-07-02,수성구
35.85031,128.62535,DGB7061016300,대구고용노동청건너,20208,2026-07-02,수성구
35.8532,128.6256,DGB7061016400,수성구민운동장앞,20144,2026-07-02,수성구
35.84914,128.62463,DGB7061016500,대구고용노동청앞,20157,2026-07-02,수성구
