player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
모하메드 아라,이집트,이집트,GK,27,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모하메드 엘-세나이,이집트,이집트,GK,37,1988,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모하메드 하니,이집트,이집트,DF,30,1996,,5,5,480.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,4.0,0.0,0.0,0.75,0.0,0.0,,96.0,100.0,96.0,5,0,,0,1.2,8.0,7.0,1.0,0.19,,0.0,2.0,1.0,0.0,15.0,6.0,9.0,,,2.0,,,,,,,,,,,,,,,,,,
모하메드 살라,이집트,이집트,"FW,MF",33,1992,리버풀,5,5,425.0,4.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.21,0.42,0.64,0.21,0.64,9.0,4.0,44.4,1.91,0.85,0.11,0.25,85.0,88.5,85.0,2,0,,0,1.2,8.0,7.0,1.0,0.21,0.21,0.0,5.0,13.0,1.0,14.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
모하나드 라스힌,이집트,이집트,MF,30,1996,,4,4,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,,90.0,74.8,90.0,3,0,,0,1.25,7.0,5.0,2.0,0.5,1.25,0.0,5.0,3.0,0.0,1.0,8.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
모스타파 소벨,이집트,이집트,GK,26,2000,,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,96.0,100.0,96.0,5,0,,0,1.2,8.0,7.0,1.0,0.19,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,5.0,5.0,480.0,7.0,1.31,19.0,12.0,63.2,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,100.0
모스타파 지코,이집트,이집트,"FW,MF",29,1997,,5,5,370.0,4.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.49,0.24,0.73,0.49,0.73,8.0,3.0,37.5,1.95,0.73,0.25,0.67,74.0,77.1,74.0,0,0,,0,1.2,7.0,5.0,2.0,0.49,1.3,0.0,6.0,5.0,2.0,2.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
나빌 둔가,이집트,이집트,MF,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오말 말모이시,이집트,이집트,"FW,MF",27,1999,맨체스터 시티,5,3,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.1,3.04,0.28,0.0,0.0,65.0,67.9,90.0,1,2,28.0,0,1.2,4.0,5.0,-1.0,-0.28,-1.44,0.0,3.0,8.0,0.0,5.0,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
라미 라비,이집트,이집트,DF,33,1993,,5,3,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.24,0.24,0.0,0.0,74.0,77.5,100.0,3,2,36.0,0,1.2,7.0,5.0,2.0,0.48,1.32,0.0,3.0,2.0,0.0,0.0,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
타렉 아라,이집트,이집트,DF,24,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
트레제구트,이집트,이집트,MF,31,1994,,4,1,164.0,1.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.55,0.55,1.1,0.55,1.1,8.0,3.0,37.5,4.39,1.65,0.13,0.33,41.0,34.2,90.0,1,3,25.0,1,1.25,2.0,4.0,-2.0,-1.1,-1.95,0.0,3.0,2.0,0.0,2.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
이스셀 입라힘,이집트,이집트,DF,33,1993,,5,4,467.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.19,0.0,0.19,0.19,0.19,1.0,1.0,100.0,0.19,0.19,1.0,1.0,93.0,97.3,98.0,4,1,77.0,0,1.2,7.0,6.0,1.0,0.19,0.19,0.0,6.0,3.0,0.0,0.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
지조,이집트,이집트,MF,30,1996,,4,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,4.82,1.61,0.0,0.0,14.0,11.7,,0,4,14.0,1,1.25,0.0,0.0,0.0,0.0,-0.21,0.0,2.0,1.0,0.0,6.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
아느트호니 골돈,잉글랜드,잉글랜드,MF,25,2001,바르셀로나,6,5,396.0,4.4,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.23,0.68,0.91,0.23,0.91,6.0,4.0,66.7,1.36,0.91,0.17,0.25,66.0,52.8,73.0,1,1,30.0,2,2.17,10.0,5.0,5.0,1.14,0.37,0.0,4.0,10.0,0.0,8.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
부카요 사카,잉글랜드,잉글랜드,MF,24,2001,아스널,7,3,358.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.75,0.75,1.51,0.5,1.26,13.0,7.0,53.8,3.27,1.76,0.15,0.29,51.0,47.7,69.0,1,4,38.0,1,2.71,13.0,5.0,8.0,2.01,2.01,0.0,4.0,9.0,4.0,21.0,1.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
단 분르,잉글랜드,잉글랜드,DF,34,1992,뉴캐슬,3,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,12.0,4.7,,0,3,12.0,5,2.0,0.0,2.0,-2.0,-5.14,-6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
딘 헨델손,잉글랜드,잉글랜드,GK,29,1997,크리스탈 팰리스,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,12.0,90.0,1,0,,7,3.0,6.0,4.0,2.0,2.0,1.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,1.0,90.0,4.0,4.0,9.0,5.0,55.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
데클란 라이스,잉글랜드,잉글랜드,MF,27,1999,아스널,7,7,557.0,6.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.16,0.32,0.48,0.16,0.48,6.0,3.0,50.0,0.97,0.48,0.17,0.33,80.0,74.3,80.0,3,0,,1,2.29,16.0,10.0,6.0,0.97,0.04,0.0,4.0,0.0,1.0,44.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
드제드 스펜케,잉글랜드,잉글랜드,DF,25,2000,토트넘 홋스퍼,8,4,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.45,0.45,0.0,0.0,51.0,53.9,78.0,1,4,23.0,0,2.38,10.0,6.0,4.0,0.89,-0.15,0.0,3.0,5.0,0.0,6.0,5.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
에베레크히 에제,잉글랜드,잉글랜드,MF,27,1998,아스널,5,1,211.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,5.0,0.0,0.0,2.13,0.0,0.0,,42.0,28.1,78.0,0,4,33.0,3,2.6,7.0,3.0,4.0,1.71,1.04,0.0,2.0,4.0,1.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
엘리트 안델손,잉글랜드,잉글랜드,MF,23,2002,노팅엄 포레스트,8,7,632.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,7.0,1.0,14.3,1.0,0.14,0.0,0.0,79.0,84.3,89.0,4,1,12.0,0,2.38,16.0,9.0,7.0,1.0,0.23,0.0,9.0,13.0,0.0,8.0,8.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,
에즈리 콘사,잉글랜드,잉글랜드,DF,28,1997,아스톤 빌라,8,7,647.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,3.0,2.0,66.7,0.42,0.28,0.33,0.5,81.0,86.3,90.0,6,1,19.0,0,2.38,18.0,12.0,6.0,0.83,-0.91,0.0,8.0,11.0,0.0,3.0,8.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
해리 케인,잉글랜드,잉글랜드,FW,32,1993,바이에른 뮌헨,7,7,652.0,7.2,6.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,0.83,0.14,0.97,0.55,0.69,23.0,12.0,52.2,3.17,1.66,0.17,0.33,93.0,86.9,93.0,5,0,,1,2.29,14.0,8.0,6.0,0.83,-1.01,0.0,8.0,9.0,2.0,1.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
이반 토네이,잉글랜드,잉글랜드,FW,30,1996,알아흘리,2,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.28,1.14,0.0,0.0,40.0,10.5,78.0,0,1,1.0,6,1.5,4.0,3.0,1.0,1.14,0.2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
자메스 트라프포르드,잉글랜드,잉글랜드,GK,23,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자렐르 쿤사,잉글랜드,잉글랜드,DF,23,2003,레버쿠젠,3,3,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,66.0,26.3,66.0,0,0,,3,3.0,7.0,4.0,3.0,1.37,0.56,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
존흐 스토네스,잉글랜드,잉글랜드,DF,32,1994,맨체스터 시티,5,3,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.0,0.0,,66.0,44.0,98.0,1,2,18.0,3,2.4,8.0,5.0,3.0,0.82,-0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
졸단 헨델손,잉글랜드,잉글랜드,MF,35,1990,브렌트포드,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,7.0,0.9,,0,1,7.0,6,3.0,3.0,2.0,1.0,12.86,12.01,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
졸단 픽크포르드,잉글랜드,잉글랜드,GK,32,1994,에버턴,7,7,660.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,94.0,88.0,94.0,7,0,,1,2.29,14.0,8.0,6.0,0.82,-1.18,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,7.0,7.0,660.0,8.0,1.09,23.0,15.0,65.2,5.0,1.0,1.0,2.0,28.6,1.0,1.0,0.0,0.0,0.0
주드 벨링엄,잉글랜드,잉글랜드,MF,22,2003,레알 마드리드,8,7,614.0,6.8,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1.03,0.15,1.17,1.03,1.17,19.0,13.0,68.4,2.79,1.91,0.37,0.54,77.0,81.9,86.0,3,1,12.0,0,2.38,15.0,9.0,6.0,0.88,-0.44,0.0,9.0,17.0,1.0,8.0,3.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
콥비 마이누,잉글랜드,잉글랜드,MF,21,2005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마르크 구히,잉글랜드,잉글랜드,DF,25,2000,맨체스터 시티,8,7,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,,83.0,88.4,94.0,6,1,4.0,0,2.38,15.0,9.0,6.0,0.81,-1.25,0.0,4.0,13.0,0.0,0.0,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
마커스 래시퍼드,잉글랜드,잉글랜드,MF,28,1997,바르셀로나,6,3,223.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.81,0.4,0.81,12.0,5.0,41.7,4.84,2.02,0.08,0.2,37.0,29.7,65.0,1,3,9.0,2,2.17,7.0,1.0,6.0,2.42,2.08,0.0,5.0,1.0,1.0,17.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
몰간 로게르스,잉글랜드,잉글랜드,MF,23,2002,아스톤 빌라,7,3,339.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,3.0,1.0,33.3,0.8,0.27,0.0,0.0,48.0,45.2,90.0,3,4,17.0,1,2.29,11.0,6.0,5.0,1.33,0.67,0.0,5.0,5.0,2.0,5.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
니코 오 렐리,잉글랜드,잉글랜드,DF,21,2005,맨체스터 시티,7,5,461.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,1.37,0.2,0.0,0.0,66.0,61.5,86.0,3,2,17.0,1,2.29,12.0,8.0,4.0,0.78,-0.46,0.0,6.0,4.0,0.0,4.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
노니 마두케,잉글랜드,잉글랜드,MF,24,2002,아스널,5,4,286.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,1.89,0.31,0.0,0.0,57.0,38.1,65.0,0,1,28.0,3,2.6,5.0,4.0,1.0,0.31,-1.04,0.0,2.0,3.0,1.0,21.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
올리 아트키느스,잉글랜드,잉글랜드,"FW,MF",30,1995,아스톤 빌라,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.73,0.0,0.0,,26.0,6.9,,0,2,26.0,6,3.0,2.0,4.0,-2.0,-3.46,-4.75,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
리케 자메스,잉글랜드,잉글랜드,DF,26,1999,첼시,5,3,319.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.0,,64.0,42.5,87.0,2,2,29.0,2,2.0,8.0,3.0,5.0,1.41,0.78,0.0,3.0,1.0,0.0,9.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
트레보 차로바,잉글랜드,잉글랜드,"DF,MF",26,1999,첼시,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.1,,0,1,1.0,6,3.0,1.0,1.0,0.0,0.0,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아드린 라비트,프랑스,프랑스,MF,31,1995,AC 밀란,7,7,585.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,9.0,1.0,11.1,1.38,0.15,0.0,0.0,84.0,81.3,84.0,6,0,,1,2.14,16.0,8.0,8.0,1.23,-0.1,0.0,13.0,4.0,1.0,2.0,11.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
